0.05000000000000071, 0.45000000000000107, 2
0.20000000000000107, 0.45000000000000107, 2
0.10000000000000142, 0.40000000000000036, 2
0.15000000000000036, 0.40000000000000036, 2
1.3000000000000007, 0.40000000000000036, 3
1.700000000000001, 0.40000000000000036, 3
0.15000000000000036, 0.3500000000000014, 2
1.5, 0.20000000000000107, 3
-1.5999999999999996, -0.14999999999999858, 2
-1.9000000000000004, -0.5, 2
1.5, -0.5999999999999996, 3
-2.6499999999999995, -0.7999999999999989, 2
1.3000000000000007, -0.7999999999999989, 3
1.6000000000000014, -1.8499999999999996, 3
1.6000000000000014, -1.9000000000000004, 3
1.6500000000000004, -1.9000000000000004, 3
1.5, -2.0, 3
2.3000000000000007, -2.0, 3
-1.0999999999999996, -2.05, 2
-1.049999999999999, -2.05, 2
-0.5, -2.05, 2
-0.4499999999999993, -2.05, 2
-1.0999999999999996, -2.0999999999999996, 2
-0.4499999999999993, -2.0999999999999996, 2
-2.0999999999999996, -2.3999999999999995, 2
-1.799999999999999, -2.6999999999999993, 2
-1.75, -2.6999999999999993, 2
-1.799999999999999, -2.75, 2
-1.75, -2.75, 2
0.20000000000000107, -2.75, 2
-3.3499999999999996, -3.0, 2
-1.5, -3.0, 2
-3.0999999999999996, -3.25, 2
-3.3499999999999996, -3.5, 2
-2.4499999999999993, -3.5999999999999996, 2
-2.3999999999999995, -3.5999999999999996, 2
-2.3999999999999995, -3.6499999999999995, 2
0.05000000000000071, -3.8499999999999996, 4
0.15000000000000036, -3.8499999999999996, 4
-2.4499999999999993, -3.8999999999999995, 2
0.10000000000000142, -3.8999999999999995, 4
-2.4499999999999993, -3.9499999999999993, 2
-2.3999999999999995, -3.9499999999999993, 2
1.200000000000001, -4.35, 4
2.0, -4.3999999999999995, 4
-1.5999999999999996, -4.449999999999999, 2
-1.6500000000000004, -4.5, 2
-1.5999999999999996, -4.55, 2
1.4000000000000004, -4.6, 4
1.8000000000000007, -4.6, 4
1.200000000000001, -4.8, 4
2.0, -4.8, 4
2.1500000000000004, -4.8999999999999995, 4
1.1000000000000014, -4.949999999999999, 4
0.3000000000000007, -5.25, 4
0.3000000000000007, -5.3, 4
0.3500000000000014, -5.3, 4
0.8000000000000007, -5.3, 4
-2.8999999999999995, -5.5, 2
-1.5999999999999996, -5.55, 2
2.1500000000000004, -5.8, 4
1.950000000000001, -5.8999999999999995, 4
-2.9499999999999993, -5.95, 2
-3.0, -6.0, 2
-2.9499999999999993, -6.0, 2
1.8500000000000014, -6.0, 4
-3.05, -6.05, 2
-2.8999999999999995, -6.05, 2
0.0, -6.05, 4
1.3000000000000007, -6.05, 4
1.3000000000000007, -6.1, 4
1.3500000000000014, -6.1, 4
1.950000000000001, -6.1, 4
1.1000000000000014, -6.3, 4
