0.8000000000000007, -1.549999999999999, 2
4.950000000000001, -1.549999999999999, 3
0.9500000000000011, -1.6999999999999993, 2
1.700000000000001, -1.6999999999999993, 2
3.5500000000000007, -1.6999999999999993, 3
1.8500000000000014, -1.8499999999999996, 2
3.4000000000000004, -1.8499999999999996, 3
4.200000000000001, -1.9000000000000004, 3
4.5, -2.0, 3
0.8500000000000014, -2.05, 2
4.4, -2.05, 3
3.8500000000000014, -2.25, 3
4.050000000000001, -2.3999999999999995, 3
6.400000000000002, -2.3999999999999995, 3
8.95, -2.3999999999999995, 3
10.0, -2.3999999999999995, 3
10.400000000000002, -2.3999999999999995, 3
10.200000000000003, -2.5999999999999996, 3
6.900000000000002, -2.8999999999999995, 3
8.400000000000002, -2.8999999999999995, 3
8.45, -2.8999999999999995, 3
8.45, -2.9499999999999993, 3
10.200000000000003, -2.9499999999999993, 3
6.850000000000001, -3.0, 3
7.0, -3.0, 3
6.900000000000002, -3.05, 3
6.949999999999999, -3.05, 3
6.900000000000002, -3.0999999999999996, 3
5.100000000000001, -3.1499999999999995, 3
10.450000000000003, -3.1499999999999995, 3
9.900000000000002, -3.25, 3
8.75, -3.3, 3
9.850000000000001, -3.3, 3
9.900000000000002, -3.3, 3
4.4, -3.4499999999999993, 3
10.05, -3.5, 3
4.600000000000001, -3.6499999999999995, 3
4.0, -3.9499999999999993, 3
1.5, -4.05, 4
2.8500000000000014, -4.1, 4
10.100000000000001, -4.1499999999999995, 3
10.450000000000003, -4.1499999999999995, 3
4.350000000000001, -4.3, 3
4.4, -4.3, 3
10.25, -4.3, 3
10.3, -4.3, 3
4.4, -4.35, 3
10.25, -4.35, 3
10.25, -4.3999999999999995, 3
2.5, -4.449999999999999, 4
1.950000000000001, -4.5, 4
4.350000000000001, -4.55, 3
2.3500000000000014, -4.6, 4
10.450000000000003, -4.6, 3
2.3000000000000007, -4.6499999999999995, 4
2.3500000000000014, -4.6499999999999995, 4
1.5, -4.949999999999999, 4
7.449999999999999, -5.05, 3
2.8000000000000007, -5.1, 4
7.449999999999999, -5.1, 3
7.5, -5.1, 3
8.75, -5.1499999999999995, 3
8.75, -5.199999999999999, 3
8.8, -5.199999999999999, 3
9.400000000000002, -5.199999999999999, 3
8.650000000000002, -5.25, 3
8.7, -5.25, 3
8.600000000000001, -5.3, 3
8.7, -5.3, 3
6.949999999999999, -5.6, 3
4.4, -5.7, 3
4.350000000000001, -5.75, 3
4.4, -5.75, 3
8.05, -5.85, 3
8.75, -5.85, 3
8.7, -5.8999999999999995, 3
8.75, -5.8999999999999995, 3
10.3, -5.8999999999999995, 3
2.1000000000000014, -6.0, 4
2.0500000000000007, -6.05, 4
2.1000000000000014, -6.05, 4
10.100000000000001, -6.1, 3
10.5, -6.1, 3
1.950000000000001, -6.15, 4
2.200000000000001, -6.15, 4
3.950000000000001, -6.15, 3
4.800000000000001, -6.15, 3
8.45, -6.15, 3
9.0, -6.15, 3
